collection,lesson,notes_url
news,top-7-ways-to-perfect-your-vietnamese-speaking-reading-more,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/em/2019/Giveaway/The+7+Review+Tactics+%26+Learning+Tools.pdf
lessons-for-your-flight-to-vietnam,all-about-5-top-5-mustknow-phrases-for-learning-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,how-to-go-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
essential-vietnamese-for-emergencies-in-vietnam,learn-with-video-19-have-your-vietnamese-skills-been-declared-a-natural-disaster,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
essential-vietnamese-for-emergencies-in-vietnam,survival-phrases-49-vietnamese-for-getting-help-in-vietnam,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-8-how-much,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,2-tactics-successful-vietnamese-learners-use-2-new-features-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,your-new-free-feature-is-here-get-daily-vietnamese-minilessons-with-the-calendar,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,5-ways-to-get-every-vietnamese-lesson-for-free-your-new-feature-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,3-easy-ways-to-double-your-vietnamese-progress-one-is-a-new-feature,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,a-deal-so-good-it-comes-once-every-4-years-how-to-succeed-with-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,go-for-the-gold-get-fluent-in-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-countdown-party-ends-with-a-secret-vietnamese-deal,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-last-5-best-vietnamese-deals-of-2012-start-midnight,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,does-it-take-one-day-to-speak-better-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,get-your-vietnamese-answers-at-the-vietnamese-resources-corner-save-20,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,how-far-will-your-vietnamese-go-with-this-new-feature,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-customize-your-vietnamese-learning-with-this-dashboard-update,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,coming-soon-no-one-app-should-have-all-this-word-power,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,vietnamesepod101com-goes-mobile-master-vietnamese-with-one-thumb,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,choose-your-own-way-to-learn-vietnamese-choose-your-own-spooky-savings,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,this-thanksgiving-youll-thank-yourself-for-learning-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,10-days-of-epic-vietnamese-holiday-deals-start-midnight-tonight,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-exclusive-vietnamesepod101com-inner-circle-kicks-off,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,going-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,happy-new-year-from-vietnamesepod101com,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,vietnamesepod101com-mobile-open-to-all-users-take-your-vietnamese-lessons-on-the-go,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,is-your-vietnamese-getting-cold-bundle-up-and-get-a-free-audiobook,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,youve-heard-the-vietnamese-lessons-now-get-more-with-24-off-24,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,faster-lighter-better-brand-new-lesson-notes-with-every-lesson,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,finally-the-new-vietnamese-word-power-app-is-now-on-android,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-vietnamesepod101com-lesson-pages-are-here-loaded-with-features,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,running-low-on-vietnamese-its-time-to-power-it-up-with-premium,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,travel-language-go-together-so-weve-partnered-with-british-airways,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,want-to-improve-your-vietnamese-it-all-comes-down-to-action,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-new-vietnamesepod101com-lesson-pages-part-2-let-us-know-what-you-think,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,want-to-learn-a-new-language-were-about-to-add-2-more-tomorrow,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,completely-understand-vietnamese-in-every-lesson-heres-how,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,free-feature-alert-do-you-know-about-these-vietnamesepod101com-features,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,your-vietnamese-class-starts-today-start-learning-real-life-vietnamese-conversation,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,sound-like-a-native-vietnamese-speaker-with-the-new-updated-voice-recorder,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,learn-just-the-vietnamese-vocabulary-or-get-all-30-languages-with-visual-dictionary-pro-for-iphone-and-ipad,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-many-ways-to-speaking-understanding-epic-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-new-visual-dictionary-app-for-the-iphone-and-ipad-is-here-33-languages-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,halloween-special-top-5-vietnamese-language-fears-how-to-beat-them,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,why-you-shouldnt-wait-for-new-years-to-learn-vietnamese-hint-holiday-discounts-coming-soon,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-one-lesson-this-year-you-dont-want-to-miss-from-vietnamesepod101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,10-days-of-epic-vietnamese-holiday-deals-start-midnight-tonight,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,were-thanking-you-for-learning-vietnamese-with-us-in-29-different-ways,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-holiday-countdown-party-ends-one-last-secret-vietnamese-deal-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,final-week-the-last-5-vietnamese-deals-of-the-2013-holiday-countdown-start-midnight,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,inside-3-free-new-years-gifts-from-vietnamesepod101com-now-one-more-gift-jan-1st,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-custom-lists-create-study-share-your-vietnamese-wordlists-with-others,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,going-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-4-steps-to-making-a-vietnamese-breakthrough-at-vietnamesepod101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,can-you-really-master-a-language-in-3-months-exclusive-interview-with-benny-lewis,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,quick-sneak-peek-at-2-new-languages-an-olympicsized-vietnamesepod101com-deal,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-exclusive-inner-circle-kicks-off-tips-tools-strategies-for-mastering-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,our-favorite-ways-to-remember-vietnamese-vocab-plus-a-new-premium-feature,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,1-proven-motivation-tactic-to-you-see-your-vietnamese-grow,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-all-31-languages-including-vietnamesepod101-now-on-iphoneipad-and-android,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,8-new-languages-take-our-language-learning-system-anywhere-with-your-iphone-or-ipad,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,this-free-feature-is-your-nonstop-source-for-mustknow-vietnamese-words,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-1-hack-for-speaking-reallife-vietnamese-line-by-line-scripts-for-any-conversation,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,androiduserthisisthevietnameseandroidappyouvebeenlookingfor,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-free-feature-get-all-of-your-vietnamese-vocabulary-lists-in-1-place,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,what-do-successful-vietnamese-learners-do-differently-listen-to-these-3-crucial-rules,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,brand-new-vietnamese-lessons-start-tomorrow-heres-how-to-get-them-for-free,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-get-1on1-access-to-your-vietnamese-tutor-with-premium-plus-messenger,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,you-got-us-to-the-300-million-download-milestone-now-wed-like-to-thank-you,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,3-ways-to-perfect-your-vietnamese-speaking-a-new-feature,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,what-are-your-vietnamese-learning-fears-were-killing-the-top-3-fears-in-this-lesson,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,10-days-of-big-vietnamese-holiday-deals-start-midnight-tonight,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-one-email-this-year-you-dont-want-to-miss-from-vietnamesepod101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,give-us-your-feedback-win-1-free-vietnamese-learning-product,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,were-thanking-you-with-free-gifts-new-features-a-big-vietnamese-discount,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,final-week-the-last-5-vietnamese-deals-of-the-big-holiday-countdown-start-midnight,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-holiday-countdown-party-ends-one-last-secret-vietnamese-deal-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-inner-circle-kicks-off-exclusive-tips-tools-success-strategies-for-mastering-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,2-awesome-features-for-learning-vietnamese-words-phrases-faster,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,3-steps-to-making-measurable-progress-in-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,active-learning-vs-passive-learning-how-to-learn-both-ways-at-vietnamesepod101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,3-tactics-for-boosting-your-vietnamese-listening-skills-at-vietnamesepod101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,learning-with-a-teacher-avoid-this-1-mistake-to-master-language-faster,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,why-vietnamese-speaking-is-the-1-weakness-5-ways-to-improve-it,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-feature-stay-motivated-with-personalized-study-stats-from-my-report,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-app-update-get-the-newest-vietnamese-lessons-for-free-no-matter-where-you-are,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,10-surefire-methods-tools-to-keep-you-motivated-to-learn-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,learning-vietnamese-on-the-go-this-is-for-you-2-new-app-updates-for-innovative-language-101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,what-do-successful-vietnamese-learners-do-differently-listen-to-these-3-crucial-rules,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,brand-new-vietnamese-lessons-start-tomorrow-heres-how-to-get-them-for-free,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,you-got-us-to-500-million-lesson-downloads-wed-like-to-thank-you,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-feature-level-up-your-vietnamese-and-earn-badges-with-1on1-learning,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,the-5-review-tactics-learning-tools-that-will-sharpen-your-vietnamese,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,win-a-1month-premium-subscription-by-giving-us-feedback-there-will-be-100-winners,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,wed-like-to-thank-you-free-gifts-new-features-a-big-vietnamese-discount,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,final-week-the-last-5-vietnamese-deals-of-the-10year-anniversary-start-now,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,our-10year-anniversary-starts-tonight-with-the-best-vietnamese-deals-of-2015,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,your-secret-vietnamesepod101-deal-to-mark-the-end-of-the-countdown,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,your-new-languages-special-gift-for-helping-us-reach-34-languages,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,new-free-app-get-daily-minilessons-on-the-iphone-ipad,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,for-android-users-only-youre-getting-free-minilanguage-lesson-with-this-app,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,6-ways-youll-learn-vietnamese-faster-with-video-lessons-new-features-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
news,question-for-you-is-speaking-vietnamese-your-1-weakness-5-ways-to-improve-inside,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf
